,freqs,mag,maguncer,examp,phase,phaseuncer
55,25.0,1.0154017471700862,0.00020352072649570501,11.273,-0.23728042334220278,0.0033929395187721565
56,31.5,1.0127466111122563,0.0002026419813819026,11.427,-0.2988236940993776,0.0025890696832567466
57,40.0,1.0088190870268077,0.00020176732282091916,23.250999999999998,-0.3796864480172797,0.002576947491304537
58,46.69999999999999,1.0048867247089557,0.00020128264922524033,58.55,-0.44487793019587807,0.00632977954967554
59,50.0,1.002991016004691,0.00020079247242570672,58.731,-0.4740433908230779,0.0017334687722578629
60,53.3,1.0006777267838656,0.00020029953386393182,59.085,-0.5056597834434009,0.0024005642340708777
61,63.0,0.9935461601441324,0.00022055345955058998,115.436,-0.5983087530126037,0.003087551164893357
62,80.0,0.9770412299602415,0.00023638305683188387,118.99,-0.7595903421056001,0.0028684509946475772
63,100.0,0.9538901952260755,0.00027928037478970467,122.736,-0.9491442977470514,0.0017869475762986445
64,125.0,0.9163336196391467,0.0001984641432327446,124.811,-1.1867028752715676,0.0010047788655864294
65,160.0,0.8539045683502522,0.0001898447453353572,126.75399999999999,-1.5188221045590364,0.0011751484985424638
66,200.0,0.7677462644691123,0.00016093864794596916,126.54700000000001,-1.8988806724668175,0.0007893227149930453
67,250.0,0.6439375506642049,0.00016423065445938495,125.973,-2.3733988680179934,0.001335414979319857
68,10.0,1.0192872716027626,0.00020486496948441923,2.7510000000000003,-0.09471886474016578,0.0014395810328658475
69,12.5,1.0184133686605277,0.00020391387961991064,2.7569999999999997,-0.11887014938919993,0.0017833396105161744
70,16.0,1.0184394053677335,0.00020468028288049968,5.577999999999999,-0.15196082997904714,0.002302624309645612
71,20.0,1.0169922055296614,0.00020356382444723176,5.596,-0.18977354778364575,0.0030104098839664906
72,25.0,1.0155071866279255,0.00020342401650249388,11.272,-0.2374399091403543,0.002994322152925453
73,31.5,1.0127325272752024,0.00020266918200578546,11.436,-0.29867847915935464,0.003816989810116493
74,40.0,1.008795948182865,0.00020176572103385577,23.252,-0.37966347788733046,0.003828018840343058
75,46.69999999999999,1.0050380470111226,0.00020105041409300292,58.523,-0.443692884948109,0.004269949129008173
76,50.0,1.00284393036314,0.00020062878307423542,58.763000000000005,-0.4747113794325477,0.003399306104462776
77,53.3,1.0005071305175528,0.00020041037403996923,59.062,-0.5061934735465892,0.003208581459879433
78,63.0,0.9938831006898758,0.00031609380323374545,115.323,-0.5977559102396679,0.0028051985112861224
79,80.0,0.9771757651461548,0.00020918577618820938,119.02799999999999,-0.759468195693243,0.001595211733992246
80,100.0,0.9531039333918172,0.00021408339051131307,122.96600000000001,-0.9498181908523087,0.001670833954906724
81,125.0,0.9164746506992242,0.0002815461232534735,125.11399999999999,-1.1866261968915008,0.0016783588416495127
82,160.0,0.8537166431443853,0.00022849711135723567,126.71600000000001,-1.5189397542787382,0.0015942211012282604
83,200.0,0.7678182692019859,0.00015522066267813808,126.34700000000001,-1.8988194383705268,0.0004562217414249809
84,250.0,0.6436478779295709,0.00014010827117153673,126.10700000000001,-2.373601194522751,0.0006823735146044876
85,10.0,1.0190930288183986,0.0002039498223919457,2.7560000000000002,-0.09493139503884329,0.0009089767769357555
86,12.5,1.018037979074269,0.00020389340077575944,2.761,-0.11860100745889302,0.001373196416581933
87,16.0,1.0182129994539901,0.0002041095541039493,5.57,-0.15230425515082935,0.0021113867324697123
88,20.0,1.0168817853552863,0.00020357772146699967,5.596,-0.18946905702580308,0.00201707813311969
89,25.0,1.015285155687832,0.0002040085782453723,11.280999999999999,-0.23733915787911286,0.003978985367274585
90,31.5,1.0127867548961134,0.00020262728893030414,11.432,-0.29893767094764945,0.0032831462114167767
91,40.0,1.0087430047825034,0.00020175623723541443,23.243000000000002,-0.37939139175933345,0.0041301914489316445
92,46.69999999999999,1.0051074058030174,0.00020112640766260608,58.508,-0.44328351145160605,0.0047691588770322375
93,50.0,1.0029775825623835,0.00020065461820340422,58.708,-0.47412773038368705,0.001938852075320582
94,53.3,1.0004355801931424,0.0002002849186690694,59.037,-0.5064513586367898,0.002960027717441251
95,63.0,0.9939434688355893,0.00043185233312269716,115.251,-0.5976979919471117,0.004223187537179917
96,80.0,0.9764961437811926,0.0003106643312055635,119.119,-0.7602027252326922,0.0036443464051848368
97,100.0,0.9541296505332271,0.00042478996494883434,122.844,-0.9489311533265741,0.002349612520478711
98,125.0,0.9165779654274984,0.0002992095914987119,124.84899999999999,-1.1865814831476627,0.0012266838766202715
99,160.0,0.8540664738165096,0.00018629644175181004,126.51700000000001,-1.5187292253606124,0.0008108113828639758
100,200.0,0.7674007975669344,0.0002089738651562107,126.436,-1.899083271826584,0.0009678397164219446
101,250.0,0.6438666374086549,0.00016042993293188538,125.958,-2.373452949045829,0.001141151449715216
102,10.0,1.0192047411376066,0.00020390583232540922,2.7560000000000002,-0.09460227295441381,0.000508190365530436
103,12.5,1.0184941897165212,0.00020459315328046128,2.761,-0.11905285304070468,0.0025908227091015626
104,16.0,1.0177110343933145,0.0002055400711430603,5.582000000000001,-0.15213842278230993,0.0028232356473490957
105,20.0,1.0166835070774016,0.000203591947056661,5.5920000000000005,-0.189726430438949,0.002506900196400179
106,25.0,1.0152875304079207,0.0002035775940850493,11.28,-0.23720021210877684,0.0030043319678365365
107,31.5,1.012805724027027,0.0002026204373431789,11.427999999999999,-0.2989196855661751,0.002732882033306231
108,40.0,1.0088483081175843,0.00020177610144284946,23.245,-0.3801404715197423,0.002437332493014486
109,46.69999999999999,1.0051587168858214,0.0002013012960695709,58.496,-0.44281631972889235,0.004479018514512824
110,50.0,1.0028206982514911,0.00020076279540295826,58.736999999999995,-0.4747654582615568,0.004153825411618732
111,53.3,1.0004167254205465,0.00020083418438500075,59.085,-0.5065923857730521,0.003959240411600374
112,63.0,0.9942926491893594,0.0006040107008629997,115.264,-0.5971430971633844,0.0039798528768132954
113,80.0,0.9776792272661068,0.0003626662308323472,118.98200000000001,-0.7588682774743241,0.002469404611000448
114,100.0,0.9534665323274074,0.00021636779225315663,122.76899999999999,-0.9495114696139337,0.002065365508050658
115,125.0,0.9161959494460225,0.00040250108789554256,124.88799999999999,-1.1867743233705497,0.0024224731996027983
116,160.0,0.8538386812127285,0.00017765920628655204,126.625,-1.51884073072407,0.0007104613747649939
117,200.0,0.7674482671952352,0.00023901591281952085,126.72200000000001,-1.8990452756762042,0.0014861019654558766
118,250.0,0.6442987780177011,0.00024269404628721175,125.88600000000001,-2.373183912245961,0.0012810046421374186
119,10.0,1.0190980442688655,0.00020397540141411848,2.752,-0.09471219614999171,0.0007369359602856809
120,12.5,1.018477963631924,0.0002037364014142089,2.7569999999999997,-0.11802923289597178,0.0008492095326524142
121,16.0,1.0177302418973273,0.00020360523847847705,5.5729999999999995,-0.15164350081921163,0.0012882643460336296
122,20.0,1.0170321576460755,0.00020364918827049056,5.581,-0.19009953321846518,0.0025853008587987587
123,25.0,1.0148173895650516,0.00020459442371022652,11.284,-0.23656317315160003,0.002969399204511485
124,31.5,1.0133099902655838,0.00020383238136726541,11.427999999999999,-0.30038954084996794,0.006059173963291939
125,40.0,1.0087672535640146,0.00020175760123799271,23.24,-0.37964718495056093,0.0013703421676220953
126,46.69999999999999,1.0050424864558254,0.00020105572901471874,58.498999999999995,-0.44350552262065657,0.0028821120853581845
127,50.0,1.0029480834673739,0.00020079590536670782,58.718,-0.4741795887588265,0.0035066768013682953
128,53.3,1.0004424368519846,0.0002014686906524644,59.04600000000001,-0.5063872665025566,0.005406048603231232
129,63.0,0.994652212581369,0.0008966126569193924,115.351,-0.5965088472141042,0.002945462137419471
130,80.0,0.9774698201524012,0.0002792030585813332,119.415,-0.7590803133152808,0.0024634052227823756
131,100.0,0.9532664425503489,0.00021963783205159655,122.94,-0.949658467503637,0.0015045122162165383
132,125.0,0.9161802444970713,0.0001841926141849448,124.705,-1.18677538548795,0.0004992944549302413
133,160.0,0.8534848476882091,0.00023800602223830362,126.62200000000001,-1.5190893677751935,0.0013834290962309904
134,200.0,0.7672834699918051,0.0003175479330427036,126.634,-1.8991443699440456,0.0015730101846976512
135,250.0,0.6441364437552254,0.00013897077544147975,126.001,-2.3732630047801315,0.0005847375207257685
136,10.0,1.0190657942440653,0.0002038787311237991,2.753,-0.09497155379983724,0.0006975076358649173
137,12.5,1.018783365784723,0.0002040604040332677,2.753,-0.11951563680113875,0.0014619252271322607
138,16.0,1.018325523147314,0.00020495697947357783,5.579,-0.1522438013827685,0.0026438989997175735
139,20.0,1.0164769832485439,0.00020372473749854324,5.593,-0.1898099476567321,0.002995893936889007
140,25.0,1.0155538628806442,0.00020373041878316906,11.272,-0.23772346436042646,0.0034694815431830874
141,31.5,1.0127985656125746,0.00020261868012360352,11.425,-0.29876950302680383,0.0028369793010890438
142,40.0,1.0088808064528423,0.00020179647756951,23.237,-0.38062933344849625,0.004304539831995131
143,46.69999999999999,1.0050985235163863,0.00020116150574026897,58.504,-0.44318933881113765,0.003589596438954612
144,50.0,1.0030089585511723,0.00020163207885982417,58.703,-0.4738002675376696,0.004790018345555767
145,53.3,1.0006085420679034,0.0002010302500836153,59.023999999999994,-0.5056743091387053,0.004782570052038945
146,63.0,0.9936405752846351,0.00022308911494810485,115.13799999999999,-0.5981351251342133,0.0032954789490115995
147,80.0,0.976880098906139,0.000226297620074091,119.14399999999999,-0.7597511505156636,0.0024117283827478683
148,100.0,0.9530257884496489,0.0004976129993897472,122.848,-0.9498814515969087,0.003420193526844114
149,125.0,0.916170972489581,0.0002004057218924724,124.719,-1.1868219023693118,0.0010180096949751701
150,160.0,0.8539019845033062,0.00018594800874760536,126.52,-1.5188257305210673,0.000988344491933899
151,200.0,0.7677624418654959,0.00015564580210898412,126.179,-1.8988387046836037,0.0006042007773758291
152,250.0,0.6439495959144614,0.00014643902849144374,125.757,-2.3733958648284412,0.0008023528096521138
153,10.0,1.0191764259985607,0.0002038887534160015,2.76,-0.09456211045064866,0.0008928300318727469
154,12.5,1.0183437040175871,0.00020393492962908353,2.761,-0.11860623748180998,0.0017176597553450862
155,16.0,1.0177400250960416,0.0002039825044110872,5.575,-0.15175030110207133,0.0017972017384552037
156,20.0,1.0169917860810491,0.00020353187127071892,5.59,-0.19012214339765166,0.0019500285007436507
157,25.0,1.0153768335647957,0.00020328362886963232,11.282,-0.23741513937265868,0.0023493067073437025
158,31.5,1.0126436048323832,0.00020259303785783128,11.437000000000001,-0.2985707614436035,0.0015758542611586741
159,40.0,1.00880012313433,0.00020176836172431522,23.241999999999997,-0.3798330885856167,0.004895677250925518
160,46.69999999999999,1.0049714430507004,0.00020132556486149636,58.496,-0.44406177550972625,0.006220129933671818
161,50.0,1.0031019745862935,0.0002028781070340032,58.717,-0.473420420458619,0.00621560347203402
162,53.3,1.0007132093764242,0.00020159358234230555,58.992,-0.5054283627954717,0.003542712266905925
163,63.0,0.9937210846061549,0.00031223940618106596,115.09100000000001,-0.5979449724059278,0.004013544289203619
164,80.0,0.9772643297239427,0.00023546551334374834,119.12700000000001,-0.7592935174914883,0.002235119890669273
165,100.0,0.9537091177055039,0.0002684048789367302,122.676,-0.9492908230074484,0.0020010315893009027
166,125.0,0.9156005889524115,0.0006085728351923933,124.745,-1.1871597923843993,0.0030198013717357085
167,160.0,0.853727601991112,0.00018994099491604935,126.848,-1.5189335366589938,0.0009454905894919852
168,200.0,0.7673586689589769,0.00019463963277564458,126.345,-1.899059914319492,0.0007783269520134767
169,250.0,0.6441385171812458,0.00014116969459778783,125.81,-2.3732838832986385,0.00039437953922492544
