,freqs,mag,maguncer,examp,phase,phaseuncer
58,250.0,0.6423409220803494,0.007354389146901754,126.41,0.7661710401276539,0.002040533087194102
59,10.0,1.0153439129825303,0.0005976451531138689,2.755,3.0466513630722307,0.0017480095009674047
60,12.5,1.015228976527016,0.000365985204340916,2.7312,3.0228165976175547,0.0017464331689623891
61,16.0,1.0144599238259273,0.0011686896992463844,5.5391,2.98953091610331,0.0017484833599964863
62,20.0,1.0132249329675693,0.0012314956250143645,5.5372,2.9515981268274647,0.001753302983158422
63,25.0,1.0111712482404758,0.0038466273028362552,11.28,2.904081399587267,0.0017517297372893704
64,31.5,1.0088297179207204,0.0033615700126766496,11.472999999999999,2.842369798373997,0.0017593164867659458
65,40.0,1.0048148972417719,0.006192905319343171,23.276999999999997,2.7615756674738527,0.0017854382446638372
66,46.70000000000001,1.000974462006734,0.014017706295369447,58.824,2.6982945038079826,0.0018392825359920925
67,50.0,0.9987990750202316,0.015110296940254774,59.04,2.6662087471993337,0.0017892098140897613
68,53.29999999999998,0.9964489383638961,0.013859997030080982,59.363,2.635255676910486,0.001808691048647272
69,63.0,0.9897588157444612,0.023917827493195203,115.34,2.5442989005944607,0.0019490927010023214
70,80.0,0.9733684309045786,0.017499298906776213,119.29,2.3812103705284695,0.0020134446407518583
71,100.0,0.9498895318330556,0.016095484491340878,123.0,2.1913000901327937,0.0022183312052488527
72,125.0,0.9129206058356156,0.017415039428581004,125.35,1.953257327982483,0.001779545749233944
73,160.0,0.8496505650683058,0.01120630383385191,127.04,1.6227202437542978,0.0018446801947674576
74,200.0,0.7662384656659329,0.009086448420665154,127.03,1.241207867835457,0.0018747183443466114
75,250.0,0.6421974973957395,0.0056272448623806955,126.51,0.765930477345877,0.0020571583585913024
76,80.0,0.9675066258351886,0.008194352705516657,10.015,2.3816955906696995,0.0017453416602212367
77,250.0,0.6422127864452053,0.006616166076930696,126.52,0.7659872926228388,0.0019245900240589132
78,10.0,1.0154864939758466,0.0006571292647903243,2.7526,3.046657027901348,0.0017477766675694205
79,12.5,1.0156520835441247,0.0002994854027992553,2.7254,3.022770712460413,0.0017465042262800171
80,16.0,1.0142540378233287,0.0014056793976726819,5.5326,2.9896405926109226,0.0017482382882993738
81,20.0,1.0133069750730521,0.0012205299911475236,5.5319,2.9516158485700936,0.001753417289041745
82,25.0,1.011215068684715,0.0036555626757452217,11.258,2.904094361696038,0.0017505639031935199
83,31.5,1.008834396697376,0.00334247174609983,11.472999999999999,2.8423606050468035,0.0017592883146421254
84,40.0,1.0048769972991063,0.006145036248157575,23.250999999999998,2.7616087449022553,0.001781133166777404
85,46.7,1.0011044101413598,0.013041276179248258,58.706,2.697865993005387,0.0018205076678918524
86,50.0,0.9986735586530093,0.01591421596040683,59.085,2.666705693465792,0.0017960493395363373
87,53.29999999999999,0.9964511546312613,0.014259951881112731,59.37,2.634953732039074,0.0018120950977586986
88,63.0,0.9892692495621896,0.02313980160990838,115.75,2.5435401495139516,0.0019090358041098582
89,80.0,0.973287606613286,0.017701554966124723,119.45,2.3809965031030944,0.002004872029716152
90,100.0,0.9499484848677187,0.016778203089677857,122.92,2.1913858696020307,0.002224994650743905
91,125.0,0.9130980990151458,0.017373744221672163,125.4,1.9531513266050702,0.0017789365082772717
92,160.0,0.849856341073343,0.011296724570803015,126.99,1.6228000398061022,0.0018484144807775574
93,200.0,0.7662394848258243,0.007476080995595843,127.0,1.2412866187131328,0.0018713286883656553
94,250.0,0.6421358725967374,0.007835499770839242,126.43,0.7660124963499584,0.002023251773364842
95,80.0,0.9680203492535587,0.007228346476373611,10.011000000000001,2.3816949711146482,0.0017453462669487062
96,250.0,0.6421893832599801,0.006711525040385942,126.45,0.7660855193246758,0.0020286095184354753
97,10.0,1.0155700218970487,0.0006611895651164706,2.7493,3.046604544056959,0.001747855213458971
98,12.5,1.0156091943871044,0.00022616507245183112,2.722,3.022934417287787,0.0017463951761502443
99,16.0,1.0144968467522026,0.0009144332182912685,5.5332,2.98959370169303,0.0017488340474845652
100,20.0,1.013255053516544,0.0012311304753575933,5.5276,2.9515651793469955,0.0017527950580176366
101,25.0,1.0112709538942926,0.003933421808665554,11.29,2.9039929718109594,0.0017515717311240536
102,31.5,1.008877161478953,0.0034126846061975956,11.474,2.8422719705902058,0.00176033075629437
103,40.0,1.0047795443456489,0.006117306147876214,23.275,2.761698386918278,0.0017849245306390722
